datasetId,traitNameVerbatim
https://opentraits.org/datasets/amp,ratio of shape coefficient for total length and SVL
https://opentraits.org/datasets/amp,reduction factor for yolk absorption
https://opentraits.org/datasets/amp,reduction factor of structure and reserve mass at j
https://opentraits.org/datasets/amp,reference for structural length for digestion efficiency
https://opentraits.org/datasets/amp,reference scaled functional response
https://opentraits.org/datasets/amp,Reference temperature
https://opentraits.org/datasets/amp,rejuvenation stress coefficient
https://opentraits.org/datasets/amp,reprod buffer/structure at pupation as fraction of max
https://opentraits.org/datasets/amp,reproduction buffer density at emergence
https://opentraits.org/datasets/amp,reproduction buffer density at pupation
https://opentraits.org/datasets/amp,reproduction buffer turnover of imago
https://opentraits.org/datasets/amp,reproduction efficiency
https://opentraits.org/datasets/amp,reproduction efficiency of the mother
https://opentraits.org/datasets/amp,scaled func res
https://opentraits.org/datasets/amp,scaled func. response for 0-var data
https://opentraits.org/datasets/amp,scaled functional for tL data
https://opentraits.org/datasets/amp,scaled functional response
https://opentraits.org/datasets/amp,scaled functional response at 120 paramecia/d
https://opentraits.org/datasets/amp,scaled functional response at 20 paramecia/d
https://opentraits.org/datasets/amp,scaled functional response at 240 paramecia/d
https://opentraits.org/datasets/amp,scaled functional response at 30 paramecia/d
https://opentraits.org/datasets/amp,scaled functional response at 60 paramecia/d
https://opentraits.org/datasets/amp,scaled functional response at Beagle bed
https://opentraits.org/datasets/amp,scaled functional response at Explorer Cove
https://opentraits.org/datasets/amp,scaled functional response at high food
https://opentraits.org/datasets/amp,scaled functional response at Khuchni
https://opentraits.org/datasets/amp,scaled functional response at Kostek
https://opentraits.org/datasets/amp,scaled functional response at Kuli
https://opentraits.org/datasets/amp,scaled functional response at low food
https://opentraits.org/datasets/amp,scaled functional response at Sergokala
https://opentraits.org/datasets/amp,scaled functional response at Termenlik
https://opentraits.org/datasets/amp,scaled functional response at Terra Nova Bay in December
https://opentraits.org/datasets/amp,scaled functional response at Terra Nova Bay in January
https://opentraits.org/datasets/amp,scaled functional response at Urugay bed
https://opentraits.org/datasets/amp,scaled functional response between b and j
https://opentraits.org/datasets/amp,scaled functional response between b and x
https://opentraits.org/datasets/amp,scaled functional response between j and m
https://opentraits.org/datasets/amp,scaled functional response embryo data  ZaikDom2013
https://opentraits.org/datasets/amp,scaled functional response for 0.06 ration
https://opentraits.org/datasets/amp,scaled functional response for 0.12 ration
https://opentraits.org/datasets/amp,scaled functional response for 0.25 ration
https://opentraits.org/datasets/amp,scaled functional response for 0.5 ration
https://opentraits.org/datasets/amp,scaled functional response for 0-var and 1-var data
https://opentraits.org/datasets/amp,scaled functional response for 0-var and ad libitum data
https://opentraits.org/datasets/amp,scaled functional response for 0-var and tL data
https://opentraits.org/datasets/amp,scaled functional response for 0-var and tW6 data
https://opentraits.org/datasets/amp,scaled functional response for 0-var and tW data
https://opentraits.org/datasets/amp,scaled functional response for 0-var and tWe data
https://opentraits.org/datasets/amp,scaled functional response for 0-var data
https://opentraits.org/datasets/amp,scaled functional response for 0-var data from the field
https://opentraits.org/datasets/amp,scaled functional response for 0-var data on yeast
https://opentraits.org/datasets/amp,scaled functional response for 0-var (wild) data
https://opentraits.org/datasets/amp,scaled functional response for 1-LN data
https://opentraits.org/datasets/amp,scaled functional response for 1-var data
https://opentraits.org/datasets/amp,scaled functional response for 1-var data birth onwards
https://opentraits.org/datasets/amp,scaled functional response for 1-var data Clutch 1 embryo
https://opentraits.org/datasets/amp,scaled functional response for 1-var data Clutch 2 embryo
https://opentraits.org/datasets/amp,scaled functional response for 1-var data Clutch 3 embryo
https://opentraits.org/datasets/amp,scaled functional response for 1-var data Clutch 4 embryo
https://opentraits.org/datasets/amp,scaled functional response for 1-var data Clutch 5 embryo
https://opentraits.org/datasets/amp,scaled functional response for 1-var data Clutch 6 embryo
https://opentraits.org/datasets/amp,scaled functional response for 1-var data for captive reared
https://opentraits.org/datasets/amp,scaled functional response for 1-var data (KR13)
https://opentraits.org/datasets/amp,scaled functional response for 1-var data (KR15)
https://opentraits.org/datasets/amp,scaled functional response for 1-var data of olive (fed)
https://opentraits.org/datasets/amp,scaled functional response for 1-var data of olive (unfed)
https://opentraits.org/datasets/amp,scaled functional response for 1-var data (oxygen)
https://opentraits.org/datasets/amp,scaled functional response for 1-var data (reproduction)
https://opentraits.org/datasets/amp,scaled functional response for 1-var data (Vargas2014)
https://opentraits.org/datasets/amp,scaled functional response for 1-var tW data
https://opentraits.org/datasets/amp,scaled functional response for advanced hatched
https://opentraits.org/datasets/amp,scaled functional response for Aerl2004
https://opentraits.org/datasets/amp,scaled functional response for AlleHass1985 data
https://opentraits.org/datasets/amp,scaled functional response for BeacMurr1993 data
https://opentraits.org/datasets/amp,scaled functional response for BjorStei2007 data
https://opentraits.org/datasets/amp,scaled functional response for BoroTaly2015
https://opentraits.org/datasets/amp,scaled functional response for Brazil data
https://opentraits.org/datasets/amp,scaled functional response for Butt1993 data
https://opentraits.org/datasets/amp,scaled functional response for CasaLape2011 data
https://opentraits.org/datasets/amp,scaled functional response for ChanDeSi1981
https://opentraits.org/datasets/amp,scaled functional response for CharShri2004 data
https://opentraits.org/datasets/amp,scaled functional response for Cian1979 data
https://opentraits.org/datasets/amp,scaled functional response for Clinch River data
https://opentraits.org/datasets/amp,scaled functional response for clutch B
https://opentraits.org/datasets/amp,scaled functional response for clutch F
https://opentraits.org/datasets/amp,scaled functional response for clutch H
https://opentraits.org/datasets/amp,scaled functional response for clutch X
https://opentraits.org/datasets/amp,scaled functional response for CripHemm2009
https://opentraits.org/datasets/amp,scaled functional response for CripHemm2009 Brine shrimp food
https://opentraits.org/datasets/amp,scaled functional response for CripHemm2009 combination Brine shrimp and Flake food
https://opentraits.org/datasets/amp,scaled functional response for CripHemm2009 Flake food
https://opentraits.org/datasets/amp,scaled functional response for ctrl in Elli1980
https://opentraits.org/datasets/amp,scaled functional response for ctrl in Zhan2010
https://opentraits.org/datasets/amp,scaled functional response for data1
https://opentraits.org/datasets/amp,scaled functional response for data2
https://opentraits.org/datasets/amp,scaled functional response for data3
https://opentraits.org/datasets/amp,scaled functional response for data4
https://opentraits.org/datasets/amp,scaled functional response for data from Eighty Mile Beach
https://opentraits.org/datasets/amp,scaled functional response for data from Thevenard Island
https://opentraits.org/datasets/amp,scaled functional response for deprivation group in Wood1996
https://opentraits.org/datasets/amp,scaled functional response for de wilde data unfed
https://opentraits.org/datasets/amp,scaled functional response for DomiLee1998 data
https://opentraits.org/datasets/amp,scaled functional response for DomiLee1999 data
https://opentraits.org/datasets/amp,scaled functional response for Duck River data
https://opentraits.org/datasets/amp,scaled functional response for dWd
https://opentraits.org/datasets/amp,scaled functional response for Early James
https://opentraits.org/datasets/amp,scaled functional response for egg data
https://opentraits.org/datasets/amp,scaled functional response for experimental data
https://opentraits.org/datasets/amp,scaled functional response for F3 food condition
https://opentraits.org/datasets/amp,scaled functional response for FabiHuve2005 data
https://opentraits.org/datasets/amp,scaled functional response for farm data
https://opentraits.org/datasets/amp,scaled functional response for FBL data
https://opentraits.org/datasets/amp,scaled functional response for f data
https://opentraits.org/datasets/amp,scaled functional response for feeding data
https://opentraits.org/datasets/amp,scaled functional response for field
https://opentraits.org/datasets/amp,scaled functional response for fish fed 2 perc/d
https://opentraits.org/datasets/amp,scaled functional response for fish fed 4 perc/d
https://opentraits.org/datasets/amp,scaled functional response for fish fed 6 perc/d
https://opentraits.org/datasets/amp,scaled functional response for f_JX
https://opentraits.org/datasets/amp,scaled functional response for f_LdL
https://opentraits.org/datasets/amp,scaled functional response for f_LF
https://opentraits.org/datasets/amp,scaled functional response for f_LN
https://opentraits.org/datasets/amp,scaled functional response for Flowerdew
https://opentraits.org/datasets/amp,scaled functional response for flux data
https://opentraits.org/datasets/amp,scaled functional response for food restriction
https://opentraits.org/datasets/amp,scaled functional response for FR50 in Zhan2010
https://opentraits.org/datasets/amp,scaled functional response for Frost1943
https://opentraits.org/datasets/amp,scaled functional response for fsubtidal data
https://opentraits.org/datasets/amp,scaled functional response for f_tL
https://opentraits.org/datasets/amp,scaled functional response for f_tL data
https://opentraits.org/datasets/amp,scaled functional response for f_tW1 data
https://opentraits.org/datasets/amp,scaled functional response for f_tW data
https://opentraits.org/datasets/amp,scaled functional response for gaia2019 data
https://opentraits.org/datasets/amp,scaled functional response for Gonz2002 0-var data
https://opentraits.org/datasets/amp,scaled functional response for Gonz2010
https://opentraits.org/datasets/amp,scaled functional response for GoulWolo2004 data
https://opentraits.org/datasets/amp,scaled functional response for GreaGutj2011 data
https://opentraits.org/datasets/amp,scaled functional response for growth
https://opentraits.org/datasets/amp,scaled functional response for GuptMich1993 data
https://opentraits.org/datasets/amp,scaled functional response for hand reared pups
https://opentraits.org/datasets/amp,scaled functional response for Hees1984
https://opentraits.org/datasets/amp,scaled functional response for Hlop2011 wild fish
https://opentraits.org/datasets/amp,scaled functional response for HopkMack1953 data
https://opentraits.org/datasets/amp,scaled functional response for imago
https://opentraits.org/datasets/amp,scaled functional response for in situ tL data
https://opentraits.org/datasets/amp,scaled functional response for instar 4 data
https://opentraits.org/datasets/amp,scaled functional response for Itenez basina
https://opentraits.org/datasets/amp,scaled functional response for JoneHyne1950 data
https://opentraits.org/datasets/amp,scaled functional response for juv Lyon1962
https://opentraits.org/datasets/amp,scaled functional response for Kill2014
